fecha_venta,sucursal,codigo_articulo,producto,precio_venta,cantidad
2022-09-01,PARAISO,000386,HUEVOS A GRANEL,33.85,2
2022-09-01,SAN BERNARDINO,000386,HUEVOS A GRANEL,33.85,730
2022-09-01,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,19.65,25
2022-09-03,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,19.82,123
2022-09-03,PARAISO,001973,MARGARINA 500GR MAVESA.,19.82,110
2022-09-04,PARAISO,001973,MARGARINA 500GR MAVESA.,2.49,1
2022-09-04,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,19.82,214
2022-09-05,IPSFA,000386,HUEVOS A GRANEL,34.15,958
2022-09-05,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,19.82,91
2022-09-06,BARQUISIMETO,000386,HUEVOS A GRANEL,34.15,21
2022-09-07,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,19.87,76
2022-09-09,PARAISO,000386,HUEVOS A GRANEL,34.32,172
2022-09-10,CAGUA,000386,HUEVOS A GRANEL,34.23,52
2022-09-10,IPSFA,000386,HUEVOS A GRANEL,34.23,97
2022-09-10,IPSFA,000386,HUEVOS A GRANEL,35.83,928
2022-09-12,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,35.83,230
2022-09-14,MATURIN PLAZA,000386,HUEVOS A GRANEL,35.92,148
2022-09-14,SAN BERNARDINO,000386,HUEVOS A GRANEL,35.92,582
2022-09-15,SAN BERNARDINO,000386,HUEVOS A GRANEL,36.05,583
2022-09-15,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,19.99,22
2022-09-16,PARAISO,001973,MARGARINA 500GR MAVESA.,19.99,63
2022-09-18,CAGUA,001973,MARGARINA 500GR MAVESA.,20.04,142
2022-09-19,GUARENAS,000386,HUEVOS A GRANEL,36.95,478
2022-09-19,ACARIGUA,001973,MARGARINA 500GR MAVESA.,20.04,43
2022-03-15,GUARENAS,001973,MARGARINA 500GR MAVESA.,8.86,126
2022-03-16,CAGUA,000386,HUEVOS A GRANEL,19.6,251
2022-03-17,SAN BERNARDINO,000386,HUEVOS A GRANEL,19.69,460
2022-03-17,GUARENAS,001973,MARGARINA 500GR MAVESA.,8.97,120
2022-03-19,IPSFA,000386,HUEVOS A GRANEL,19.78,843
2022-03-20,BARQUISIMETO,000386,HUEVOS A GRANEL,19.78,191
2022-03-21,IPSFA,000386,HUEVOS A GRANEL,19.78,834
2022-03-22,SAN BERNARDINO,000386,HUEVOS A GRANEL,19.74,447
2022-03-22,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,8.99,167
2022-03-24,BARQUISIMETO,000386,HUEVOS A GRANEL,19.87,78
2022-03-27,CAGUA,001973,MARGARINA 500GR MAVESA.,9.11,195
2022-03-27,GUARENAS,001973,MARGARINA 500GR MAVESA.,9.11,170
2022-03-27,IPSFA,001973,MARGARINA 500GR MAVESA.,9.11,323
2022-03-28,IPSFA,001973,MARGARINA 500GR MAVESA.,9.11,241
2022-03-29,ACARIGUA,000386,HUEVOS A GRANEL,20.06,76
2022-03-29,BARQUISIMETO,000386,HUEVOS A GRANEL,20.06,99
2022-03-30,BARQUISIMETO,000386,HUEVOS A GRANEL,20.06,18
2022-04-02,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,9.22,487
2022-04-02,IPSFA,001973,MARGARINA 500GR MAVESA.,9.22,605
2022-04-04,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,9.2169,1
2022-04-06,ACARIGUA,000386,HUEVOS A GRANEL,21.17,77
2022-04-07,ACARIGUA,000386,HUEVOS A GRANEL,21.17,1
2022-04-08,ACARIGUA,000386,HUEVOS A GRANEL,21.17,84
2022-04-08,GUARENAS,000386,HUEVOS A GRANEL,21.17,351
2022-04-09,IPSFA,000386,HUEVOS A GRANEL,21.17,1374
2022-04-09,IPSFA,001973,MARGARINA 500GR MAVESA.,10.43,264
2022-04-10,BARQUISIMETO,000386,HUEVOS A GRANEL,21.17,231
2022-04-10,CAGUA,000386,HUEVOS A GRANEL,21.17,340
2022-04-11,IPSFA,000386,HUEVOS A GRANEL,21.17,885
2022-04-13,IPSFA,000386,HUEVOS A GRANEL,21.22,967
2022-04-15,BARQUISIMETO,000386,HUEVOS A GRANEL,21.27,158
2022-04-16,GUARENAS,000386,HUEVOS A GRANEL,21.27,321
2022-04-16,IPSFA,000386,HUEVOS A GRANEL,21.27,686
2022-04-18,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,10.48,164
2022-04-23,SAN BERNARDINO,000386,HUEVOS A GRANEL,21.27,566
2022-04-24,SAN BERNARDINO,000386,HUEVOS A GRANEL,21.27,536
2022-04-24,ACARIGUA,001973,MARGARINA 500GR MAVESA.,10.48,55
2022-04-24,CAGUA,001973,MARGARINA 500GR MAVESA.,10.48,182
2022-04-26,GUARENAS,001973,MARGARINA 500GR MAVESA.,10.48,98
2022-04-27,ACARIGUA,000386,HUEVOS A GRANEL,21.32,88
2022-04-27,IPSFA,000386,HUEVOS A GRANEL,21.32,646
2022-04-27,CAGUA,001973,MARGARINA 500GR MAVESA.,10.5,107
2022-04-28,ACARIGUA,001973,MARGARINA 500GR MAVESA.,10.68,13
2022-04-29,SAN BERNARDINO,000386,HUEVOS A GRANEL,21.51,480
2022-04-29,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,10.73,159
2022-04-30,ACARIGUA,000386,HUEVOS A GRANEL,21.56,169
2022-04-30,GUARENAS,000386,HUEVOS A GRANEL,21.56,443
2022-04-30,IPSFA,000386,HUEVOS A GRANEL,21.56,1019
2022-05-02,GUARENAS,000386,HUEVOS A GRANEL,21.56,295
2022-05-03,CAGUA,000386,HUEVOS A GRANEL,21.6,233
2022-05-03,IPSFA,000386,HUEVOS A GRANEL,21.6,688
2022-05-04,IPSFA,001973,MARGARINA 500GR MAVESA.,10.62,243
2022-05-05,CAGUA,000386,HUEVOS A GRANEL,21.79,182
2022-05-05,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,10.87,11
2022-05-06,CAGUA,001973,MARGARINA 500GR MAVESA.,10.9,145
2022-05-10,IPSFA,001973,MARGARINA 500GR MAVESA.,10.95,269
2022-05-12,GUARENAS,001973,MARGARINA 500GR MAVESA.,11.09,124
2022-05-13,IPSFA,000386,HUEVOS A GRANEL,22.23,1
2022-05-16,GUARENAS,001973,MARGARINA 500GR MAVESA.,11.4,125
2022-05-17,ACARIGUA,001973,MARGARINA 500GR MAVESA.,11.42,57
2022-05-18,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,11.47,185
2022-05-19,CAGUA,000386,HUEVOS A GRANEL,23.14,168
2022-05-19,IPSFA,001973,MARGARINA 500GR MAVESA.,11.54,173
2022-05-22,ACARIGUA,001973,MARGARINA 500GR MAVESA.,11.83,67
2022-08-17,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,25.61,145
2022-08-19,ACARIGUA,001973,MARGARINA 500GR MAVESA.,15.16,41
2022-08-19,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,15.16,110
2022-08-19,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,15.16,88
2022-08-20,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,15.39,115
2022-08-22,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,15.39,21
2022-08-24,IPSFA,000386,HUEVOS A GRANEL,26.77,1
2022-08-24,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,15.64,176
2022-08-25,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,17.45,149
2022-08-25,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,17.45,48
2022-08-27,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,33.68,337
2022-08-29,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,33.68,219
2022-08-29,MATURIN PLAZA,000386,HUEVOS A GRANEL,33.68,104
2022-08-30,GUARENAS,000386,HUEVOS A GRANEL,33.55,875
2022-08-30,SAN BERNARDINO,000386,HUEVOS A GRANEL,33.55,645
2022-08-30,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,19.47,149
2022-08-30,GUARENAS,001973,MARGARINA 500GR MAVESA.,19.47,163
2022-08-30,IPSFA,001973,MARGARINA 500GR MAVESA.,19.47,444
2022-08-30,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,19.47,239
2022-08-31,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,19.57,114
2022-09-01,CAGUA,001973,MARGARINA 500GR MAVESA.,2.49,1
2022-09-02,BARQUISIMETO,000386,HUEVOS A GRANEL,33.93,167
2022-09-02,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,19.7,85
2022-09-03,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,34.15,224
2022-09-04,IPSFA,000386,HUEVOS A GRANEL,34.15,1004
2022-09-04,PARAISO,001973,MARGARINA 500GR MAVESA.,19.82,96
2022-09-07,BARQUISIMETO,000386,HUEVOS A GRANEL,34.23,177
2022-09-07,IPSFA,000386,HUEVOS A GRANEL,34.23,869
2022-09-09,ACARIGUA,001973,MARGARINA 500GR MAVESA.,19.92,33
2022-09-09,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,19.92,227
2022-09-10,IPSFA,000386,HUEVOS A GRANEL,34.32,2
2022-09-10,MATURIN PLAZA,000386,HUEVOS A GRANEL,35.83,163
2022-09-10,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,19.87,236
2022-09-11,PARAISO,000386,HUEVOS A GRANEL,35.83,261
2022-09-12,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,19.87,29
2022-09-13,SAN BERNARDINO,000386,HUEVOS A GRANEL,35.83,504
2022-09-13,ACARIGUA,001973,MARGARINA 500GR MAVESA.,19.87,47
2022-09-14,PARAISO,000386,HUEVOS A GRANEL,35.92,152
2022-09-16,GUARENAS,000386,HUEVOS A GRANEL,36.86,640
2022-09-16,ACARIGUA,001973,MARGARINA 500GR MAVESA.,19.99,61
2022-09-16,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,19.99,246
2022-09-18,BARQUISIMETO,000386,HUEVOS A GRANEL,36.95,195
2022-09-18,GUARENAS,000386,HUEVOS A GRANEL,36.95,507
2022-09-18,SAN BERNARDINO,000386,HUEVOS A GRANEL,36.95,566
2022-09-18,GUARENAS,001973,MARGARINA 500GR MAVESA.,20.04,188
2022-09-18,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,20.04,258
2022-09-21,PARAISO,000386,HUEVOS A GRANEL,36.95,160
2022-09-21,ACARIGUA,001973,MARGARINA 500GR MAVESA.,20.04,49
2022-09-22,ACARIGUA,001973,MARGARINA 500GR MAVESA.,20.17,53
2022-09-23,MATURIN PLAZA,000386,HUEVOS A GRANEL,37.22,116
2022-09-23,PARAISO,001973,MARGARINA 500GR MAVESA.,20.19,63
2022-09-24,MATURIN CENTRO,000386,HUEVOS A GRANEL,37.27,227
2022-09-24,PARAISO,000386,HUEVOS A GRANEL,37.27,233
2022-09-24,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,20.22,30
2022-09-25,ACARIGUA,000386,HUEVOS A GRANEL,38.08,123
2022-09-27,ACARIGUA,000386,HUEVOS A GRANEL,37.99,90
2022-09-27,IPSFA,001973,MARGARINA 500GR MAVESA.,20.17,248
2022-09-28,MATURIN PLAZA,000386,HUEVOS A GRANEL,38.18,54
2022-09-29,BARQUISIMETO,000386,HUEVOS A GRANEL,38.22,92
2022-07-04,SAN BERNARDINO,000386,HUEVOS A GRANEL,22.18,533
2022-07-04,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,13.84,206
2022-07-06,BARQUISIMETO,000386,HUEVOS A GRANEL,22.18,244
2022-07-06,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,22.18,194
2022-07-08,CAGUA,000386,HUEVOS A GRANEL,22.22,445
2022-07-08,GUARENAS,000386,HUEVOS A GRANEL,22.22,1091
2022-07-08,GUARENAS,001973,MARGARINA 500GR MAVESA.,13.87,158
2022-07-09,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,13.97,125
2022-07-10,MATURIN PLAZA,000386,HUEVOS A GRANEL,22.38,84
2022-07-11,ACARIGUA,000386,HUEVOS A GRANEL,22.38,350
2022-07-11,CAGUA,001973,MARGARINA 500GR MAVESA.,13.97,92
2022-07-12,CAGUA,001973,MARGARINA 500GR MAVESA.,13.94,117
2022-07-14,GUARENAS,000386,HUEVOS A GRANEL,22.58,736
2022-07-14,IPSFA,000386,HUEVOS A GRANEL,22.58,829
2022-07-15,GUARENAS,000386,HUEVOS A GRANEL,23.23,630
2022-07-15,SAN BERNARDINO,000386,HUEVOS A GRANEL,23.23,434
2022-07-15,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,14.14,25
2022-07-17,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,14.19,240
2022-07-18,CAGUA,001973,MARGARINA 500GR MAVESA.,14.19,134
2022-07-18,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,14.19,71
2022-07-21,GUARENAS,000386,HUEVOS A GRANEL,23.44,359
2022-07-22,ACARIGUA,001973,MARGARINA 500GR MAVESA.,14.27,47
2022-07-23,IPSFA,000386,HUEVOS A GRANEL,23.38,927
2022-07-24,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,14.27,25
2022-07-25,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,23.38,217
2022-07-25,IPSFA,001973,MARGARINA 500GR MAVESA.,14.27,267
2022-07-26,BARQUISIMETO,000386,HUEVOS A GRANEL,23.34,465
2022-07-26,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,23.34,144
2022-07-26,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,14.24,84
2022-07-27,GUARENAS,001973,MARGARINA 500GR MAVESA.,14.32,112
2022-07-28,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,23.54,151
2022-07-28,SAN BERNARDINO,000386,HUEVOS A GRANEL,23.54,565
2022-07-28,CAGUA,001973,MARGARINA 500GR MAVESA.,14.37,87
2022-07-30,ACARIGUA,000386,HUEVOS A GRANEL,23.62,170
2022-07-30,IPSFA,001973,MARGARINA 500GR MAVESA.,14.39,1
2022-08-01,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,23.62,186
2022-08-02,SAN BERNARDINO,000386,HUEVOS A GRANEL,23.58,508
2022-08-03,ACARIGUA,000386,HUEVOS A GRANEL,23.66,125
2022-08-03,GUARENAS,000386,HUEVOS A GRANEL,23.66,729
2022-08-03,GUARENAS,001973,MARGARINA 500GR MAVESA.,14.44,144
2022-08-04,GUARENAS,000386,HUEVOS A GRANEL,23.62,478
2022-08-04,IPSFA,000386,HUEVOS A GRANEL,23.62,728
2022-08-04,SAN BERNARDINO,000386,HUEVOS A GRANEL,23.62,500
2022-08-05,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,14.54,80
2022-08-05,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,14.54,264
2022-08-06,GUARENAS,000386,HUEVOS A GRANEL,25.18,554
2022-08-06,IPSFA,000386,HUEVOS A GRANEL,25.18,935
2022-08-06,SAN BERNARDINO,000386,HUEVOS A GRANEL,25.18,583
2022-08-07,IPSFA,001973,MARGARINA 500GR MAVESA.,14.62,371
2022-08-08,IPSFA,000386,HUEVOS A GRANEL,25.18,701
2022-08-08,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,25.18,132
2022-08-09,ACARIGUA,000386,HUEVOS A GRANEL,25.1,118
2022-08-09,BARQUISIMETO,000386,HUEVOS A GRANEL,25.1,133
2022-08-09,ACARIGUA,001973,MARGARINA 500GR MAVESA.,14.57,44
2022-08-09,GUARENAS,001973,MARGARINA 500GR MAVESA.,14.57,131
2022-08-11,BARQUISIMETO,000386,HUEVOS A GRANEL,25.4,122
2022-08-11,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,25.4,121
2022-08-13,GUARENAS,000386,HUEVOS A GRANEL,25.65,449
2022-08-13,SAN BERNARDINO,000386,HUEVOS A GRANEL,25.65,611
2022-08-14,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,14.89,170
2022-08-15,CAGUA,000386,HUEVOS A GRANEL,25.65,206
2022-08-10,GUARENAS,001973,MARGARINA 500GR MAVESA.,14.69,103
2022-08-11,CAGUA,001973,MARGARINA 500GR MAVESA.,14.74,80
2022-08-12,MATURIN PLAZA,000386,HUEVOS A GRANEL,25.53,57
2022-08-13,CAGUA,000386,HUEVOS A GRANEL,25.65,283
2022-08-15,CAGUA,001973,MARGARINA 500GR MAVESA.,14.89,114
2022-08-17,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,14.87,85
2022-08-18,BARQUISIMETO,000386,HUEVOS A GRANEL,25.65,128
2022-08-18,GUARENAS,000386,HUEVOS A GRANEL,25.65,367
2022-08-18,IPSFA,000386,HUEVOS A GRANEL,25.65,957
2022-08-18,SAN BERNARDINO,000386,HUEVOS A GRANEL,25.61,1
2022-08-18,GUARENAS,001973,MARGARINA 500GR MAVESA.,14.89,107
2022-08-19,IPSFA,000386,HUEVOS A GRANEL,26.13,677
2022-08-20,GUARENAS,000386,HUEVOS A GRANEL,26.51,411
2022-08-21,GUARENAS,000386,HUEVOS A GRANEL,26.51,342
2022-08-21,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,15.39,268
2022-08-22,ACARIGUA,000386,HUEVOS A GRANEL,26.51,130
2022-08-22,BARQUISIMETO,000386,HUEVOS A GRANEL,26.51,173
2022-08-22,IPSFA,000386,HUEVOS A GRANEL,26.51,702
2022-08-23,CAGUA,000386,HUEVOS A GRANEL,26.77,245
2022-08-23,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,15.54,16
2022-08-25,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,17.45,160
2022-08-25,GUARENAS,001973,MARGARINA 500GR MAVESA.,17.45,261
2022-08-26,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,33.63,232
2022-08-28,CAGUA,001973,MARGARINA 500GR MAVESA.,19.55,138
2022-08-29,CAGUA,001973,MARGARINA 500GR MAVESA.,19.55,82
2022-08-29,IPSFA,001973,MARGARINA 500GR MAVESA.,19.55,319
2022-08-30,ACARIGUA,001973,MARGARINA 500GR MAVESA.,19.47,51
2022-08-31,SAN BERNARDINO,000386,HUEVOS A GRANEL,33.72,801
2022-09-01,ACARIGUA,000386,HUEVOS A GRANEL,33.85,170
2022-09-03,GUARENAS,000386,HUEVOS A GRANEL,34.15,757
2022-09-03,PARAISO,000386,HUEVOS A GRANEL,34.15,378
2022-09-03,CAGUA,001973,MARGARINA 500GR MAVESA.,19.82,185
2022-09-05,CAGUA,001973,MARGARINA 500GR MAVESA.,19.82,76
2022-09-06,CAGUA,001973,MARGARINA 500GR MAVESA.,19.77,95
2022-09-07,ACARIGUA,000386,HUEVOS A GRANEL,34.23,123
2022-09-07,GUARENAS,000386,HUEVOS A GRANEL,34.23,545
2022-09-08,BARQUISIMETO,000386,HUEVOS A GRANEL,34.28,175
2022-09-08,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,34.28,188
2022-09-08,CAGUA,001973,MARGARINA 500GR MAVESA.,19.9,91
2022-09-10,CAGUA,001973,MARGARINA 500GR MAVESA.,19.87,164
2022-09-10,GUARENAS,001973,MARGARINA 500GR MAVESA.,19.87,200
2022-09-11,CAGUA,000386,HUEVOS A GRANEL,35.83,377
2022-09-11,GUARENAS,001973,MARGARINA 500GR MAVESA.,19.87,150
2022-09-11,IPSFA,001973,MARGARINA 500GR MAVESA.,19.87,336
2022-09-12,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,19.87,83
2022-09-14,ACARIGUA,000386,HUEVOS A GRANEL,35.92,137
2022-09-14,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,19.92,79
2022-09-15,ACARIGUA,000386,HUEVOS A GRANEL,36.05,124
2022-09-16,ACARIGUA,000386,HUEVOS A GRANEL,36.05,7
2022-09-17,PARAISO,001973,MARGARINA 500GR MAVESA.,20.04,110
2022-09-18,PARAISO,000386,HUEVOS A GRANEL,36.95,243
2022-09-19,PARAISO,000386,HUEVOS A GRANEL,36.95,160
2022-09-19,PARAISO,001973,MARGARINA 500GR MAVESA.,20.04,57
2022-09-20,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,19.99,94
2022-09-20,IPSFA,001973,MARGARINA 500GR MAVESA.,19.99,363
2022-09-22,CAGUA,000386,HUEVOS A GRANEL,37.18,406
2022-09-22,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,20.17,71
2022-09-24,BARQUISIMETO,000386,HUEVOS A GRANEL,37.27,194
2022-09-24,GUARENAS,000386,HUEVOS A GRANEL,37.27,507
2022-09-24,IPSFA,000386,HUEVOS A GRANEL,37.27,1084
2022-09-25,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,38.08,211
2022-09-25,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,20.22,219
2022-09-02,IPSFA,000386,HUEVOS A GRANEL,33.93,1075
2022-09-02,CAGUA,001973,MARGARINA 500GR MAVESA.,19.7,113
2022-09-02,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,19.7,27
2022-09-03,CAGUA,000386,HUEVOS A GRANEL,34.15,588
2022-09-03,ACARIGUA,001973,MARGARINA 500GR MAVESA.,19.82,53
2022-09-06,ACARIGUA,000386,HUEVOS A GRANEL,34.06,143
2022-09-06,SAN BERNARDINO,000386,HUEVOS A GRANEL,34.06,545
2022-09-07,SAN BERNARDINO,000386,HUEVOS A GRANEL,34.23,534
2022-09-07,CAGUA,001973,MARGARINA 500GR MAVESA.,19.87,100
2022-09-08,PARAISO,000386,HUEVOS A GRANEL,34.28,153
2022-09-09,CAGUA,000386,HUEVOS A GRANEL,34.32,527
2022-09-09,PARAISO,001973,MARGARINA 500GR MAVESA.,19.92,61
2022-09-11,SAN BERNARDINO,000386,HUEVOS A GRANEL,35.83,522
2022-09-12,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,19.87,113
2022-09-13,PARAISO,001973,MARGARINA 500GR MAVESA.,19.87,65
2022-09-14,PARAISO,001973,MARGARINA 500GR MAVESA.,19.92,43
2022-09-15,GUARENAS,000386,HUEVOS A GRANEL,36.05,1287
2022-09-15,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,36.05,213
2022-09-15,MATURIN PLAZA,000386,HUEVOS A GRANEL,36.05,164
2022-09-16,ACARIGUA,000386,HUEVOS A GRANEL,36.86,176
2022-09-16,IPSFA,000386,HUEVOS A GRANEL,36.05,29
2022-09-16,IPSFA,000386,HUEVOS A GRANEL,36.86,786
2022-09-16,PARAISO,000386,HUEVOS A GRANEL,36.05,16
2022-09-16,SAN BERNARDINO,000386,HUEVOS A GRANEL,36.05,89
2022-09-18,CAGUA,000386,HUEVOS A GRANEL,36.95,381
2022-09-18,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,36.95,223
2022-09-20,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,36.86,150
2022-09-20,CAGUA,001973,MARGARINA 500GR MAVESA.,19.99,78
2022-09-20,GUARENAS,001973,MARGARINA 500GR MAVESA.,19.99,117
2022-09-20,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,19.99,81
2022-09-21,PARAISO,001973,MARGARINA 500GR MAVESA.,20.04,43
2022-09-22,PARAISO,000386,HUEVOS A GRANEL,37.18,115
2022-09-22,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,20.17,69
2022-09-23,CAGUA,000386,HUEVOS A GRANEL,37.22,262
2022-09-23,IPSFA,001973,MARGARINA 500GR MAVESA.,20.19,296
2022-09-23,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,20.19,222
2022-09-24,CAGUA,001973,MARGARINA 500GR MAVESA.,20.22,143
2022-09-25,GUARENAS,000386,HUEVOS A GRANEL,38.08,318
2022-09-25,MATURIN PLAZA,000386,HUEVOS A GRANEL,38.08,96
2022-09-25,PARAISO,001973,MARGARINA 500GR MAVESA.,20.22,63
2022-09-26,PARAISO,000386,HUEVOS A GRANEL,38.08,147
2022-09-27,GUARENAS,001973,MARGARINA 500GR MAVESA.,20.17,80
2022-09-29,GUARENAS,000386,HUEVOS A GRANEL,38.22,357
2022-09-30,PARAISO,001973,MARGARINA 500GR MAVESA.,20.37,67
2022-10-01,ACARIGUA,000386,HUEVOS A GRANEL,38.46,189
2022-10-01,SAN BERNARDINO,000386,HUEVOS A GRANEL,38.46,715
2022-10-01,GUARENAS,001973,MARGARINA 500GR MAVESA.,20.42,261
2022-10-01,IPSFA,001973,MARGARINA 500GR MAVESA.,20.42,539
2022-10-01,LA CASCADA,001973,MARGARINA 500GR MAVESA.,20.42,233
2022-10-02,MATURIN CENTRO,000386,HUEVOS A GRANEL,38.46,77
2022-10-03,GUARENAS,000386,HUEVOS A GRANEL,38.46,366
2022-10-05,ACARIGUA,000386,HUEVOS A GRANEL,38.41,128
2022-10-05,BARQUISIMETO,000386,HUEVOS A GRANEL,38.41,107
2022-10-05,PARAISO,001973,MARGARINA 500GR MAVESA.,20.39,100
2022-10-06,CAGUA,000386,HUEVOS A GRANEL,38.5,201
2022-10-06,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,20.44,92
2022-10-07,ACARIGUA,000386,HUEVOS A GRANEL,38.5,144
2022-10-08,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,38.6,242
2022-10-08,SAN BERNARDINO,000386,HUEVOS A GRANEL,38.6,580
2022-10-08,LA CASCADA,001973,MARGARINA 500GR MAVESA.,20.49,199
2022-10-08,SAN BERNARDINO,001973,MARGARINA 500GR MAVESA.,20.49,324
2022-10-09,MATURIN CENTRO,000386,HUEVOS A GRANEL,38.6,120
2022-08-20,CAGUA,001973,MARGARINA 500GR MAVESA.,15.39,158
2022-08-21,CAGUA,000386,HUEVOS A GRANEL,26.51,253
2022-08-21,LA ISABELICA - VALENCIA,000386,HUEVOS A GRANEL,26.51,185
2022-08-22,LA ISABELICA - VALENCIA,001973,MARGARINA 500GR MAVESA.,15.39,135
2022-08-23,MATURIN PLAZA,000386,HUEVOS A GRANEL,26.77,82
2022-08-24,CAGUA,000386,HUEVOS A GRANEL,26.94,646
2022-08-25,ACARIGUA,000386,HUEVOS A GRANEL,30.07,163
2022-08-25,GUARENAS,000386,HUEVOS A GRANEL,30.07,727
2022-08-26,MATURIN PLAZA,000386,HUEVOS A GRANEL,33.63,88
2022-08-26,MATURIN PLAZA,001973,MARGARINA 500GR MAVESA.,19.52,27
2022-08-27,GUARENAS,000386,HUEVOS A GRANEL,33.68,645
2022-08-27,SAN BERNARDINO,000386,HUEVOS A GRANEL,33.68,656
2022-08-30,BARQUISIMETO,000386,HUEVOS A GRANEL,33.55,188
2022-09-01,ACARIGUA,001973,MARGARINA 500GR MAVESA.,19.65,72
2022-09-01,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,19.65,117
2022-09-02,GUARENAS,000386,HUEVOS A GRANEL,33.93,1343
2022-09-02,SAN BERNARDINO,000386,HUEVOS A GRANEL,33.93,725
2022-09-03,BARQUISIMETO,001973,MARGARINA 500GR MAVESA.,19.82,143
2022-09-03,GUARENAS,001973,MARGARINA 500GR MAVESA.,19.82,235
2022-09-04,ACARIGUA,000386,HUEVOS A GRANEL,34.15,139
