codigo_articulo,codigo_sucursal,sucursal,fecha_venta,producto,precio_venta,cantidad
000386,28,SANTA CECILIA - VALENCIA,2024-08-15 00:00:00,HUEVOS A GRANEL.,4.79,53
001973,27,MAÑONGO - NAGUANAGUA,2024-08-15 00:00:00,MARGARINA 500GR MAVESA.,2.69,14
001973,22,SAN MARTIN,2024-08-15 00:00:00,MARGARINA 500GR MAVESA.,2.69,52
002056,01,IPSFA,2024-08-15 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,776
001973,07,BARQUISIMETO,2024-08-15 00:00:00,MARGARINA 500GR MAVESA.,2.69,43
001973,34,PLAZA VENEZUELA,2024-08-15 00:00:00,MARGARINA 500GR MAVESA.,2.69,102
001973,28,SANTA CECILIA - VALENCIA,2024-08-15 00:00:00,MARGARINA 500GR MAVESA.,2.69,17
002056,20,CIUDAD BOLIVAR HERES,2024-08-15 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,133
002056,21,LOS TEQUES,2024-08-15 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,133
002056,11,MATURIN CENTRO,2024-08-15 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,25
002056,34,PLAZA VENEZUELA,2024-08-15 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,267
002056,28,SANTA CECILIA - VALENCIA,2024-08-15 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,60
002056,05,CAGUA,2024-08-15 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,170
002056,10,LA ISABELICA - VALENCIA,2024-08-15 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,181
000386,08,ACARIGUA,2024-08-14 00:00:00,HUEVOS A GRANEL.,4.79,122
000386,07,BARQUISIMETO,2024-08-14 00:00:00,HUEVOS A GRANEL.,4.79,82
000386,06,GUARENAS,2024-08-14 00:00:00,HUEVOS A GRANEL.,4.79,127
000386,28,SANTA CECILIA - VALENCIA,2024-08-14 00:00:00,HUEVOS A GRANEL.,4.79,58
001973,07,BARQUISIMETO,2024-08-14 00:00:00,MARGARINA 500GR MAVESA.,2.69,12
001973,06,GUARENAS,2024-08-14 00:00:00,MARGARINA 500GR MAVESA.,2.69,46
001973,19,LA PIRAMIDE,2024-08-14 00:00:00,MARGARINA 500GR MAVESA.,2.69,28
001973,24,PARQUE HUMBOLDT,2024-08-14 00:00:00,MARGARINA 500GR MAVESA.,2.69,14
000386,21,LOS TEQUES,2024-08-14 00:00:00,HUEVOS A GRANEL.,4.79,73
000386,13,PARAISO,2024-08-14 00:00:00,HUEVOS A GRANEL.,4.79,100
001973,27,MAÑONGO - NAGUANAGUA,2024-08-14 00:00:00,MARGARINA 500GR MAVESA.,2.69,12
002056,07,BARQUISIMETO,2024-08-14 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,95
000386,32,CHARALLAVE,2024-08-14 00:00:00,HUEVOS A GRANEL.,4.79,103
000386,19,LA PIRAMIDE,2024-08-14 00:00:00,HUEVOS A GRANEL.,4.79,96
000386,17,MARACAY,2024-08-14 00:00:00,HUEVOS A GRANEL.,4.79,93
000386,24,PARQUE HUMBOLDT,2024-08-14 00:00:00,HUEVOS A GRANEL.,4.79,102
001973,08,ACARIGUA,2024-08-14 00:00:00,MARGARINA 500GR MAVESA.,2.69,21
001973,11,MATURIN CENTRO,2024-08-14 00:00:00,MARGARINA 500GR MAVESA.,2.69,51
001973,34,PLAZA VENEZUELA,2024-08-14 00:00:00,MARGARINA 500GR MAVESA.,2.69,47
001973,28,SANTA CECILIA - VALENCIA,2024-08-14 00:00:00,MARGARINA 500GR MAVESA.,2.69,7
002056,20,CIUDAD BOLIVAR HERES,2024-08-14 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,90
002056,14,LA URBINA,2024-08-14 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,308
002056,21,LOS TEQUES,2024-08-14 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,88
002056,02,SAN BERNARDINO,2024-08-14 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,390
000386,20,CIUDAD BOLIVAR HERES,2024-08-14 00:00:00,HUEVOS A GRANEL.,4.79,134
000386,01,IPSFA,2024-08-14 00:00:00,HUEVOS A GRANEL.,4.79,283
002056,23,CALIFORNIA,2024-08-14 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,250
002056,12,LA CASCADA,2024-08-14 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,140
000386,14,LA URBINA,2024-08-14 00:00:00,HUEVOS A GRANEL.,4.79,193
001973,32,CHARALLAVE,2024-08-14 00:00:00,MARGARINA 500GR MAVESA.,2.69,25
001973,17,MARACAY,2024-08-14 00:00:00,MARGARINA 500GR MAVESA.,2.69,19
002056,28,SANTA CECILIA - VALENCIA,2024-08-14 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,20
000386,23,CALIFORNIA,2024-08-14 00:00:00,HUEVOS A GRANEL.,4.79,167
001973,22,SAN MARTIN,2024-08-14 00:00:00,MARGARINA 500GR MAVESA.,2.69,30
002056,05,CAGUA,2024-08-14 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,136
002056,32,CHARALLAVE,2024-08-14 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,129
002056,06,GUARENAS,2024-08-14 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,186
002056,24,PARQUE HUMBOLDT,2024-08-14 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,58
000386,22,SAN MARTIN,2024-08-14 00:00:00,HUEVOS A GRANEL.,4.79,83
001973,05,CAGUA,2024-08-14 00:00:00,MARGARINA 500GR MAVESA.,2.69,20
002056,27,MAÑONGO - NAGUANAGUA,2024-08-14 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,37
002056,09,MATURIN PLAZA,2024-08-14 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,83
002056,15,GUATIRE,2024-08-14 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,409
002056,01,IPSFA,2024-08-14 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,589
002056,34,PLAZA VENEZUELA,2024-08-14 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,995
000386,11,MATURIN CENTRO,2024-08-14 00:00:00,HUEVOS A GRANEL.,4.79,992
000386,02,SAN BERNARDINO,2024-08-14 00:00:00,HUEVOS A GRANEL.,4.79,302
001973,01,IPSFA,2024-08-14 00:00:00,MARGARINA 500GR MAVESA.,2.69,117
001973,12,LA CASCADA,2024-08-14 00:00:00,MARGARINA 500GR MAVESA.,2.69,20
001973,14,LA URBINA,2024-08-14 00:00:00,MARGARINA 500GR MAVESA.,2.69,76
002056,19,LA PIRAMIDE,2024-08-14 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,146
000386,34,PLAZA VENEZUELA,2024-08-14 00:00:00,HUEVOS A GRANEL.,4.79,99
001973,09,MATURIN PLAZA,2024-08-14 00:00:00,MARGARINA 500GR MAVESA.,2.69,38
001973,02,SAN BERNARDINO,2024-08-14 00:00:00,MARGARINA 500GR MAVESA.,2.69,116
000386,05,CAGUA,2024-08-14 00:00:00,HUEVOS A GRANEL.,4.79,128
000386,12,LA CASCADA,2024-08-14 00:00:00,HUEVOS A GRANEL.,4.79,199
000386,09,MATURIN PLAZA,2024-08-14 00:00:00,HUEVOS A GRANEL.,4.79,543
001973,20,CIUDAD BOLIVAR HERES,2024-08-14 00:00:00,MARGARINA 500GR MAVESA.,2.69,30
001973,15,GUATIRE,2024-08-14 00:00:00,MARGARINA 500GR MAVESA.,2.69,88
001973,21,LOS TEQUES,2024-08-14 00:00:00,MARGARINA 500GR MAVESA.,2.69,21
001973,13,PARAISO,2024-08-14 00:00:00,MARGARINA 500GR MAVESA.,2.69,48
002056,08,ACARIGUA,2024-08-14 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,60
002056,22,SAN MARTIN,2024-08-14 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,106
000386,15,GUATIRE,2024-08-14 00:00:00,HUEVOS A GRANEL.,4.79,284
000386,10,LA ISABELICA - VALENCIA,2024-08-14 00:00:00,HUEVOS A GRANEL.,4.79,117
000386,27,MAÑONGO - NAGUANAGUA,2024-08-14 00:00:00,HUEVOS A GRANEL.,4.79,70
001973,23,CALIFORNIA,2024-08-14 00:00:00,MARGARINA 500GR MAVESA.,2.69,53
001973,10,LA ISABELICA - VALENCIA,2024-08-14 00:00:00,MARGARINA 500GR MAVESA.,2.69,40
002056,10,LA ISABELICA - VALENCIA,2024-08-14 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,207
002056,17,MARACAY,2024-08-14 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,72
002056,11,MATURIN CENTRO,2024-08-14 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,128
002056,13,PARAISO,2024-08-14 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,154
000386,27,MAÑONGO - NAGUANAGUA,2024-08-13 00:00:00,HUEVOS A GRANEL.,4.29,62
000386,22,SAN MARTIN,2024-08-13 00:00:00,HUEVOS A GRANEL.,4.29,135
002056,27,MAÑONGO - NAGUANAGUA,2024-08-13 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,45
002056,13,PARAISO,2024-08-13 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,164
000386,12,LA CASCADA,2024-08-13 00:00:00,HUEVOS A GRANEL.,4.79,150
001973,20,CIUDAD BOLIVAR HERES,2024-08-13 00:00:00,MARGARINA 500GR MAVESA.,2.69,41
001973,21,LOS TEQUES,2024-08-13 00:00:00,MARGARINA 500GR MAVESA.,2.69,20
002056,01,IPSFA,2024-08-13 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,533
002056,14,LA URBINA,2024-08-13 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,251
002056,02,SAN BERNARDINO,2024-08-13 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,335
000386,32,CHARALLAVE,2024-08-13 00:00:00,HUEVOS A GRANEL.,4.29,80
000386,34,PLAZA VENEZUELA,2024-08-13 00:00:00,HUEVOS A GRANEL.,4.29,125
001973,17,MARACAY,2024-08-13 00:00:00,MARGARINA 500GR MAVESA.,2.69,21
001973,09,MATURIN PLAZA,2024-08-13 00:00:00,MARGARINA 500GR MAVESA.,2.69,33
001973,02,SAN BERNARDINO,2024-08-13 00:00:00,MARGARINA 500GR MAVESA.,2.69,103
000386,21,LOS TEQUES,2024-08-13 00:00:00,HUEVOS A GRANEL.,4.79,56
001973,01,IPSFA,2024-08-13 00:00:00,MARGARINA 500GR MAVESA.,2.69,149
001973,27,MAÑONGO - NAGUANAGUA,2024-08-13 00:00:00,MARGARINA 500GR MAVESA.,2.69,18
002056,06,GUARENAS,2024-08-13 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,200
002056,19,LA PIRAMIDE,2024-08-13 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,135
002056,24,PARQUE HUMBOLDT,2024-08-13 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,48
000386,05,CAGUA,2024-08-13 00:00:00,HUEVOS A GRANEL.,4.79,95
000386,19,LA PIRAMIDE,2024-08-13 00:00:00,HUEVOS A GRANEL.,4.79,90
000386,17,MARACAY,2024-08-13 00:00:00,HUEVOS A GRANEL.,4.79,106
001973,08,ACARIGUA,2024-08-13 00:00:00,MARGARINA 500GR MAVESA.,2.69,31
001973,11,MATURIN CENTRO,2024-08-13 00:00:00,MARGARINA 500GR MAVESA.,2.69,31
001973,34,PLAZA VENEZUELA,2024-08-13 00:00:00,MARGARINA 500GR MAVESA.,2.69,39
001973,28,SANTA CECILIA - VALENCIA,2024-08-13 00:00:00,MARGARINA 500GR MAVESA.,2.69,7
000386,20,CIUDAD BOLIVAR HERES,2024-08-13 00:00:00,HUEVOS A GRANEL.,4.79,145
001973,23,CALIFORNIA,2024-08-13 00:00:00,MARGARINA 500GR MAVESA.,2.69,42
002056,12,LA CASCADA,2024-08-13 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,122
002056,11,MATURIN CENTRO,2024-08-13 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,74
000386,02,SAN BERNARDINO,2024-08-13 00:00:00,HUEVOS A GRANEL.,4.79,322
002056,07,BARQUISIMETO,2024-08-13 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,90
002056,05,CAGUA,2024-08-13 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,346
000386,07,BARQUISIMETO,2024-08-13 00:00:00,HUEVOS A GRANEL.,4.79,73
000386,06,GUARENAS,2024-08-13 00:00:00,HUEVOS A GRANEL.,4.79,109
000386,10,LA ISABELICA - VALENCIA,2024-08-13 00:00:00,HUEVOS A GRANEL.,4.8,133
000386,24,PARQUE HUMBOLDT,2024-08-13 00:00:00,HUEVOS A GRANEL.,4.29,69
001973,07,BARQUISIMETO,2024-08-13 00:00:00,MARGARINA 500GR MAVESA.,2.69,25
001973,06,GUARENAS,2024-08-13 00:00:00,MARGARINA 500GR MAVESA.,2.69,44
001973,19,LA PIRAMIDE,2024-08-13 00:00:00,MARGARINA 500GR MAVESA.,2.69,21
001973,24,PARQUE HUMBOLDT,2024-08-13 00:00:00,MARGARINA 500GR MAVESA.,2.69,7
000386,15,GUATIRE,2024-08-13 00:00:00,HUEVOS A GRANEL.,4.79,235
000386,01,IPSFA,2024-08-13 00:00:00,HUEVOS A GRANEL.,4.79,324
001973,05,CAGUA,2024-08-13 00:00:00,MARGARINA 500GR MAVESA.,2.69,86
001973,10,LA ISABELICA - VALENCIA,2024-08-13 00:00:00,MARGARINA 500GR MAVESA.,2.69,37
002056,23,CALIFORNIA,2024-08-13 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,209
002056,10,LA ISABELICA - VALENCIA,2024-08-13 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,127
002056,17,MARACAY,2024-08-13 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,36
002056,09,MATURIN PLAZA,2024-08-13 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,95
000386,23,CALIFORNIA,2024-08-13 00:00:00,HUEVOS A GRANEL.,4.29,114
000386,09,MATURIN PLAZA,2024-08-13 00:00:00,HUEVOS A GRANEL.,4.79,1620
001973,15,GUATIRE,2024-08-13 00:00:00,MARGARINA 500GR MAVESA.,2.69,134
001973,13,PARAISO,2024-08-13 00:00:00,MARGARINA 500GR MAVESA.,2.69,66
002056,08,ACARIGUA,2024-08-13 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,83
002056,20,CIUDAD BOLIVAR HERES,2024-08-13 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,93
002056,15,GUATIRE,2024-08-13 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,482
002056,21,LOS TEQUES,2024-08-13 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,73
002056,34,PLAZA VENEZUELA,2024-08-13 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,195
002056,22,SAN MARTIN,2024-08-13 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,129
000386,11,MATURIN CENTRO,2024-08-13 00:00:00,HUEVOS A GRANEL.,4.79,1449
000386,13,PARAISO,2024-08-13 00:00:00,HUEVOS A GRANEL.,4.79,132
001973,32,CHARALLAVE,2024-08-13 00:00:00,MARGARINA 500GR MAVESA.,2.69,32
001973,12,LA CASCADA,2024-08-13 00:00:00,MARGARINA 500GR MAVESA.,2.69,29
001973,14,LA URBINA,2024-08-13 00:00:00,MARGARINA 500GR MAVESA.,2.69,55
001973,22,SAN MARTIN,2024-08-13 00:00:00,MARGARINA 500GR MAVESA.,2.69,33
002056,32,CHARALLAVE,2024-08-13 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,84
000386,08,ACARIGUA,2024-08-13 00:00:00,HUEVOS A GRANEL.,4.79,148
000386,14,LA URBINA,2024-08-13 00:00:00,HUEVOS A GRANEL.,4.29,190
000386,28,SANTA CECILIA - VALENCIA,2024-08-13 00:00:00,HUEVOS A GRANEL.,4.29,1257
002056,28,SANTA CECILIA - VALENCIA,2024-08-13 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,55
001973,01,IPSFA,2024-08-12 00:00:00,MARGARINA 500GR MAVESA.,2.69,98
001973,27,MAÑONGO - NAGUANAGUA,2024-08-12 00:00:00,MARGARINA 500GR MAVESA.,2.69,9
002056,20,CIUDAD BOLIVAR HERES,2024-08-12 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,149
002056,15,GUATIRE,2024-08-12 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,314
002056,13,PARAISO,2024-08-12 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,140
002056,24,PARQUE HUMBOLDT,2024-08-12 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,56
000386,07,BARQUISIMETO,2024-08-12 00:00:00,HUEVOS A GRANEL.,4.49,96
002056,23,CALIFORNIA,2024-08-12 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,157
002056,12,LA CASCADA,2024-08-12 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,156
000386,01,IPSFA,2024-08-12 00:00:00,HUEVOS A GRANEL.,4.49,290
000386,14,LA URBINA,2024-08-12 00:00:00,HUEVOS A GRANEL.,4.49,209
001973,24,PARQUE HUMBOLDT,2024-08-12 00:00:00,MARGARINA 500GR MAVESA.,2.69,8
002056,06,GUARENAS,2024-08-12 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,213
000386,27,MAÑONGO - NAGUANAGUA,2024-08-12 00:00:00,HUEVOS A GRANEL.,4.49,1306
001973,08,ACARIGUA,2024-08-12 00:00:00,MARGARINA 500GR MAVESA.,2.69,28
001973,07,BARQUISIMETO,2024-08-12 00:00:00,MARGARINA 500GR MAVESA.,2.69,25
001973,14,LA URBINA,2024-08-12 00:00:00,MARGARINA 500GR MAVESA.,2.69,55
001973,34,PLAZA VENEZUELA,2024-08-12 00:00:00,MARGARINA 500GR MAVESA.,2.69,46
002056,22,SAN MARTIN,2024-08-12 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,88
001973,20,CIUDAD BOLIVAR HERES,2024-08-12 00:00:00,MARGARINA 500GR MAVESA.,2.69,30
001973,15,GUATIRE,2024-08-12 00:00:00,MARGARINA 500GR MAVESA.,2.69,223
001973,22,SAN MARTIN,2024-08-12 00:00:00,MARGARINA 500GR MAVESA.,2.69,18
002056,21,LOS TEQUES,2024-08-12 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,78
002056,27,MAÑONGO - NAGUANAGUA,2024-08-12 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,57
002056,17,MARACAY,2024-08-12 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,91
002056,09,MATURIN PLAZA,2024-08-12 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,76
000386,05,CAGUA,2024-08-12 00:00:00,HUEVOS A GRANEL.,4.49,118
000386,19,LA PIRAMIDE,2024-08-12 00:00:00,HUEVOS A GRANEL.,4.49,118
000386,24,PARQUE HUMBOLDT,2024-08-12 00:00:00,HUEVOS A GRANEL.,4.49,69
001973,21,LOS TEQUES,2024-08-12 00:00:00,MARGARINA 500GR MAVESA.,2.69,18
002056,14,LA URBINA,2024-08-12 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,292
002056,02,SAN BERNARDINO,2024-08-12 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,303
000386,17,MARACAY,2024-08-12 00:00:00,HUEVOS A GRANEL.,4.49,88
000386,09,MATURIN PLAZA,2024-08-12 00:00:00,HUEVOS A GRANEL.,4.49,102
000386,13,PARAISO,2024-08-12 00:00:00,HUEVOS A GRANEL.,4.49,92
002056,08,ACARIGUA,2024-08-12 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,79
002056,05,CAGUA,2024-08-12 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,144
002056,01,IPSFA,2024-08-12 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,445
002056,34,PLAZA VENEZUELA,2024-08-12 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,126
002056,28,SANTA CECILIA - VALENCIA,2024-08-12 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,43
000386,08,ACARIGUA,2024-08-12 00:00:00,HUEVOS A GRANEL.,4.49,160
000386,20,CIUDAD BOLIVAR HERES,2024-08-12 00:00:00,HUEVOS A GRANEL.,4.49,228
000386,15,GUATIRE,2024-08-12 00:00:00,HUEVOS A GRANEL.,4.49,253
000386,21,LOS TEQUES,2024-08-12 00:00:00,HUEVOS A GRANEL.,4.49,85
001973,17,MARACAY,2024-08-12 00:00:00,MARGARINA 500GR MAVESA.,2.69,27
002056,07,BARQUISIMETO,2024-08-12 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,122
002056,11,MATURIN CENTRO,2024-08-12 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,42
000386,32,CHARALLAVE,2024-08-12 00:00:00,HUEVOS A GRANEL.,4.49,170
000386,06,GUARENAS,2024-08-12 00:00:00,HUEVOS A GRANEL.,4.49,170
001973,23,CALIFORNIA,2024-08-12 00:00:00,MARGARINA 500GR MAVESA.,2.69,28
001973,11,MATURIN CENTRO,2024-08-12 00:00:00,MARGARINA 500GR MAVESA.,2.69,15
001973,13,PARAISO,2024-08-12 00:00:00,MARGARINA 500GR MAVESA.,2.69,52
001973,02,SAN BERNARDINO,2024-08-12 00:00:00,MARGARINA 500GR MAVESA.,2.69,106
002056,10,LA ISABELICA - VALENCIA,2024-08-12 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,121
000386,28,SANTA CECILIA - VALENCIA,2024-08-12 00:00:00,HUEVOS A GRANEL.,4.49,1520
001973,12,LA CASCADA,2024-08-12 00:00:00,MARGARINA 500GR MAVESA.,2.69,45
001973,10,LA ISABELICA - VALENCIA,2024-08-12 00:00:00,MARGARINA 500GR MAVESA.,2.69,39
002056,32,CHARALLAVE,2024-08-12 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,113
000386,34,PLAZA VENEZUELA,2024-08-12 00:00:00,HUEVOS A GRANEL.,4.49,127
000386,02,SAN BERNARDINO,2024-08-12 00:00:00,HUEVOS A GRANEL.,4.49,255
000386,22,SAN MARTIN,2024-08-12 00:00:00,HUEVOS A GRANEL.,4.49,193
001973,05,CAGUA,2024-08-12 00:00:00,MARGARINA 500GR MAVESA.,2.69,30
001973,32,CHARALLAVE,2024-08-12 00:00:00,MARGARINA 500GR MAVESA.,2.69,33
001973,19,LA PIRAMIDE,2024-08-12 00:00:00,MARGARINA 500GR MAVESA.,2.69,24
001973,09,MATURIN PLAZA,2024-08-12 00:00:00,MARGARINA 500GR MAVESA.,2.69,30
002056,19,LA PIRAMIDE,2024-08-12 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,1.05,137
000386,23,CALIFORNIA,2024-08-12 00:00:00,HUEVOS A GRANEL.,4.49,114
000386,12,LA CASCADA,2024-08-12 00:00:00,HUEVOS A GRANEL.,4.49,188
000386,10,LA ISABELICA - VALENCIA,2024-08-12 00:00:00,HUEVOS A GRANEL.,4.49,141
000386,11,MATURIN CENTRO,2024-08-12 00:00:00,HUEVOS A GRANEL.,4.49,76
001973,06,GUARENAS,2024-08-12 00:00:00,MARGARINA 500GR MAVESA.,2.69,52
001973,28,SANTA CECILIA - VALENCIA,2024-08-12 00:00:00,MARGARINA 500GR MAVESA.,2.69,10
001973,12,LA CASCADA,2024-08-11 00:00:00,MARGARINA 500GR MAVESA.,2.69,39
001973,27,MAÑONGO - NAGUANAGUA,2024-08-11 00:00:00,MARGARINA 500GR MAVESA.,2.69,15
001973,22,SAN MARTIN,2024-08-11 00:00:00,MARGARINA 500GR MAVESA.,2.69,36
000386,12,LA CASCADA,2024-08-11 00:00:00,HUEVOS A GRANEL.,4.49,216
000386,22,SAN MARTIN,2024-08-11 00:00:00,HUEVOS A GRANEL.,3.99,119
001973,08,ACARIGUA,2024-08-11 00:00:00,MARGARINA 500GR MAVESA.,2.69,26
001973,15,GUATIRE,2024-08-11 00:00:00,MARGARINA 500GR MAVESA.,2.69,158
002056,15,GUATIRE,2024-08-11 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,622
002056,34,PLAZA VENEZUELA,2024-08-11 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,340
000386,05,CAGUA,2024-08-11 00:00:00,HUEVOS A GRANEL.,4.49,177
000386,23,CALIFORNIA,2024-08-11 00:00:00,HUEVOS A GRANEL.,3.99,148
001973,32,CHARALLAVE,2024-08-11 00:00:00,MARGARINA 500GR MAVESA.,2.69,58
001973,02,SAN BERNARDINO,2024-08-11 00:00:00,MARGARINA 500GR MAVESA.,2.69,126
001973,28,SANTA CECILIA - VALENCIA,2024-08-11 00:00:00,MARGARINA 500GR MAVESA.,2.69,16
002056,12,LA CASCADA,2024-08-11 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,342
002056,19,LA PIRAMIDE,2024-08-11 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,244
000386,20,CIUDAD BOLIVAR HERES,2024-08-11 00:00:00,HUEVOS A GRANEL.,4.49,163
000386,15,GUATIRE,2024-08-11 00:00:00,HUEVOS A GRANEL.,4.99,350
000386,13,PARAISO,2024-08-11 00:00:00,HUEVOS A GRANEL.,4.49,148
000386,02,SAN BERNARDINO,2024-08-11 00:00:00,HUEVOS A GRANEL.,4.49,386
001973,05,CAGUA,2024-08-11 00:00:00,MARGARINA 500GR MAVESA.,2.69,42
002056,27,MAÑONGO - NAGUANAGUA,2024-08-11 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,74
002056,22,SAN MARTIN,2024-08-11 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,165
000386,07,BARQUISIMETO,2024-08-11 00:00:00,HUEVOS A GRANEL.,4.49,115
000386,17,MARACAY,2024-08-11 00:00:00,HUEVOS A GRANEL.,4.49,112
000386,34,PLAZA VENEZUELA,2024-08-11 00:00:00,HUEVOS A GRANEL.,3.99,170
001973,21,LOS TEQUES,2024-08-11 00:00:00,MARGARINA 500GR MAVESA.,2.69,34
001973,11,MATURIN CENTRO,2024-08-11 00:00:00,MARGARINA 500GR MAVESA.,2.69,22
002056,08,ACARIGUA,2024-08-11 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,125
002056,20,CIUDAD BOLIVAR HERES,2024-08-11 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,92
002056,06,GUARENAS,2024-08-11 00:00:00,HARINA PAN  1KG DE MAIZ BLANCO,0.99,270
000386,06,GUARENAS,2024-08-11 00:00:00,HUEVOS A GRANEL.,4.49,155
000386,14,LA URBINA,2024-08-11 00:00:00,HUEVOS A GRANEL.,4.49,249
001973,23,CALIFORNIA,2024-08-11 00:00:00,MARGARINA 500GR MAVESA.,2.69,34
